score,score_dealer,hard,score_if_hit,score_fin_dealer,game_id,hard_if_hit
5,9,True,7,19,39786,True
7,9,True,17,19,39786,True
17,9,True,27,19,39786,True
14,9,True,17,19,39787,True
17,9,True,19,19,39787,True
19,9,True,20,19,39787,True
20,9,True,24,19,39787,True
14,7,True,24,17,39788,True
18,7,True,20,17,39789,True
20,7,True,25,17,39789,True
16,7,True,17,17,39790,True
17,7,True,18,17,39790,True
18,7,True,20,17,39790,True
20,7,True,30,17,39790,True
10,8,True,12,18,39791,True
12,8,True,22,18,39791,True
10,8,True,15,18,39792,True
15,8,True,23,18,39792,True
16,8,True,20,18,39793,True
20,8,True,27,18,39793,True
19,8,True,16,18,39794,True
16,8,True,21,18,39794,True
19,10,True,22,20,39795,True
13,10,True,19,20,39796,True
19,10,True,21,20,39796,True
16,10,True,18,20,39797,True
18,10,True,21,20,39797,True
14,10,True,22,18,39798,True
16,10,True,23,18,39799,True
18,10,True,28,18,39800,True
21,11,True,,17,39801,
11,11,True,21,17,39802,True
10,11,True,17,17,39803,True
17,11,True,25,17,39803,True
14,3,True,14,23,39804,True
14,3,True,15,23,39804,True
15,3,True,19,23,39804,True
19,3,True,21,23,39804,True
11,3,True,21,23,39805,True
11,3,True,21,23,39806,True
16,7,True,25,19,39807,True
17,7,True,17,19,39808,True
17,7,True,19,19,39808,True
19,7,True,29,19,39808,True
12,7,True,18,19,39809,True
18,7,True,24,19,39809,True
15,10,True,24,20,39810,True
16,10,True,17,20,39811,True
17,10,True,25,20,39811,True
8,10,True,15,20,39812,True
15,10,True,25,20,39812,True
15,4,True,16,24,39813,True
16,4,True,26,24,39813,True
7,4,True,10,24,39814,True
10,4,True,20,24,39814,True
20,4,True,28,24,39814,True
12,4,True,22,24,39815,True
15,4,True,20,21,39816,True
20,4,True,20,21,39816,True
20,4,True,30,21,39816,True
10,4,True,20,21,39817,True
20,4,True,30,21,39817,True
10,4,True,16,21,39818,True
16,4,True,26,21,39818,True
16,4,True,21,21,39819,True
13,6,True,23,26,39820,True
12,6,True,22,26,39821,True
16,6,True,26,26,39822,True
7,7,True,17,18,39823,True
17,7,True,27,18,39823,True
12,7,True,18,18,39824,True
18,7,True,21,18,39824,True
15,7,True,24,18,39825,True
10,11,True,19,17,39826,True
19,11,True,26,17,39826,True
18,11,True,26,17,39827,True
8,11,True,13,17,39828,True
13,11,True,15,17,39828,True
15,11,True,23,17,39828,True
14,7,True,23,17,39829,True
15,7,True,19,17,39830,True
19,7,True,28,17,39830,True
13,7,True,18,17,39831,True
18,7,True,24,17,39831,True
19,8,True,29,18,39832,True
15,8,True,14,18,39833,True
14,8,True,20,18,39833,True
20,8,True,28,18,39833,True
8,8,True,19,18,39834,True
19,8,True,16,18,39834,True
16,8,True,25,18,39834,True
6,5,True,16,19,39835,True
16,5,True,17,19,39835,True
17,5,True,19,19,39835,True
19,5,True,21,19,39835,True
20,5,True,26,19,39836,True
15,5,True,25,19,39837,True
18,7,True,23,25,39838,True
14,7,True,18,25,39839,True
18,7,True,28,25,39839,True
20,7,True,24,25,39840,True
21,7,True,,19,39841,
13,7,True,23,19,39842,True
12,7,True,17,19,39843,True
17,7,True,26,19,39843,True
13,10,True,16,19,39844,True
16,10,True,20,19,39844,True
20,10,True,21,19,39844,True
10,10,True,20,19,39845,True
20,10,True,26,19,39845,True
18,10,True,22,19,39846,True
10,7,True,12,26,39847,True
12,7,True,22,26,39847,True
10,7,True,20,26,39848,True
20,7,True,30,26,39848,True
16,7,True,21,26,39849,True
14,7,True,16,26,39850,True
16,7,True,20,26,39850,True
20,7,True,21,26,39850,True
14,11,True,17,21,39851,True
17,11,True,23,21,39851,True
12,11,True,22,21,39852,True
19,11,True,24,21,39853,True
10,10,True,18,20,39854,True
18,10,True,25,20,39854,True
17,10,True,18,20,39855,True
18,10,True,28,20,39855,True
14,10,True,20,20,39856,True
20,10,True,22,20,39856,True
2,6,True,6,21,39857,True
6,6,True,14,21,39857,True
14,6,True,21,21,39857,True
2,6,True,7,21,39858,True
7,6,True,17,21,39858,True
17,6,True,25,21,39858,True
14,6,True,24,21,39859,True
14,6,True,16,21,39860,True
16,6,True,24,21,39860,True
17,10,True,27,20,39861,True
15,10,True,19,20,39862,True
19,10,True,25,20,39862,True
10,10,True,20,20,39863,True
20,10,True,25,20,39863,True
20,7,True,13,24,39864,True
13,7,True,14,24,39864,True
14,7,True,22,24,39864,True
20,7,True,17,24,39865,True
17,7,True,27,24,39865,True
15,7,True,20,24,39866,True
20,7,True,30,24,39866,True
13,9,True,23,18,39867,True
19,9,True,23,18,39868,True
18,9,True,26,18,39869,True
9,3,True,12,19,39870,True
12,3,True,17,19,39870,True
17,3,True,27,19,39870,True
10,3,True,19,19,39871,True
19,3,True,23,19,39871,True
10,3,True,14,19,39872,True
14,3,True,21,19,39872,True
6,3,True,9,19,39873,True
9,3,True,11,19,39873,True
11,3,True,21,19,39873,True
13,10,True,21,21,39874,True
15,10,True,25,21,39875,True
16,10,True,14,21,39876,True
14,10,True,20,21,39876,True
20,10,True,30,21,39876,True
19,6,True,29,26,39877,True
9,6,True,14,26,39878,True
14,6,True,23,26,39878,True
16,6,True,26,26,39879,True
10,10,True,20,17,39880,True
20,10,True,30,17,39880,True
10,10,True,20,17,39881,True
20,10,True,27,17,39881,True
9,10,True,11,17,39882,True
11,10,True,19,17,39882,True
19,10,True,25,17,39882,True
9,10,True,20,17,39883,True
20,10,True,18,17,39883,True
18,10,True,20,17,39883,True
20,10,True,30,17,39883,True
15,10,True,19,17,39884,True
19,10,True,26,17,39884,True
11,10,True,12,20,39885,True
12,10,True,17,20,39885,True
17,10,True,20,20,39885,True
20,10,True,30,20,39885,True
16,10,True,19,20,39886,True
19,10,True,25,20,39886,True
13,10,True,17,20,39887,True
17,10,True,27,20,39887,True
11,10,False,18,18,39888,True
18,10,True,18,18,39888,True
18,10,True,26,18,39888,True
11,10,False,19,18,39889,True
19,10,True,16,18,39889,True
16,10,True,23,18,39889,True
8,10,True,13,18,39890,True
13,10,True,18,18,39890,True
18,10,True,24,18,39890,True
13,10,True,23,18,39891,True
17,3,True,26,19,39892,True
15,3,True,25,19,39893,True
20,3,True,30,19,39894,True
12,10,True,16,26,39895,True
16,10,True,17,26,39895,True
17,10,True,26,26,39895,True
16,10,True,19,26,39896,True
19,10,True,24,26,39896,True
18,10,True,16,26,39897,True
16,10,True,21,26,39897,True
10,10,True,20,17,39898,True
20,10,True,22,17,39898,True
10,10,True,21,17,39899,True
11,10,True,14,17,39900,True
14,10,True,24,17,39900,True
12,10,True,20,17,39901,True
20,10,True,30,17,39901,True
10,8,True,19,22,39902,True
19,8,True,24,22,39902,True
14,8,True,24,22,39903,True
14,8,True,21,22,39904,True
20,10,True,26,20,39905,True
16,10,True,24,20,39906,True
21,10,True,,20,39907,
12,9,True,15,17,39908,True
15,9,True,25,17,39908,True
12,9,True,22,17,39909,True
10,9,True,20,17,39910,True
20,9,True,29,17,39910,True
10,9,True,19,17,39911,True
19,9,True,26,17,39911,True
9,2,True,16,18,39912,True
16,2,True,18,18,39912,True
18,2,True,28,18,39912,True
14,2,True,22,18,39913,True
17,2,True,27,18,39914,True
16,5,True,26,21,39915,True
20,5,True,24,21,39916,True
14,5,True,14,21,39917,True
14,5,True,16,21,39917,True
16,5,True,26,21,39917,True
18,6,True,21,20,39918,True
17,6,True,27,20,39919,True
19,6,True,29,20,39920,True
17,8,True,27,20,39921,True
21,8,True,,20,39922,
20,8,True,24,20,39923,True
12,5,True,20,17,39924,True
20,5,True,21,17,39924,True
10,5,True,16,17,39925,True
16,5,True,17,17,39925,True
17,5,True,27,17,39925,True
16,5,True,25,17,39926,True
9,5,True,12,22,39927,True
12,5,True,20,22,39927,True
20,5,True,29,22,39927,True
18,5,True,25,22,39928,True
16,5,True,18,22,39929,True
18,5,True,22,22,39929,True
13,7,True,23,21,39930,True
11,7,True,15,21,39931,True
15,7,True,17,21,39931,True
17,7,True,24,21,39931,True
16,7,True,21,21,39932,True
19,5,True,20,19,39933,True
20,5,True,23,19,39933,True
10,5,True,16,19,39934,True
16,5,True,26,19,39934,True
10,5,True,21,19,39935,True
15,5,True,25,19,39936,True
19,4,True,16,25,39937,True
16,4,True,22,25,39937,True
19,4,True,29,25,39938,True
16,4,True,20,25,39939,True
20,4,True,24,25,39939,True
13,8,True,23,17,39940,True
12,8,True,21,17,39941,True
18,8,True,18,17,39942,True
18,8,True,28,17,39942,True
12,9,True,20,19,39943,True
20,9,True,30,19,39943,True
17,9,True,27,19,39944,True
15,9,True,19,19,39945,True
19,9,True,24,19,39945,True
20,6,True,24,24,39946,True
16,6,True,20,24,39947,True
20,6,True,21,24,39947,True
18,6,True,27,24,39948,True
14,10,True,17,23,39949,True
17,10,True,22,23,39949,True
17,10,True,16,23,39950,True
16,10,True,22,23,39950,True
17,10,True,18,23,39951,True
18,10,True,28,23,39951,True
16,4,True,20,17,39952,True
20,4,True,29,17,39952,True
19,4,True,29,17,39953,True
17,4,True,19,17,39954,True
19,4,True,21,17,39954,True
10,10,True,15,25,39955,True
15,10,True,19,25,39955,True
19,10,True,29,25,39955,True
10,10,True,18,25,39956,True
18,10,True,28,25,39956,True
7,10,True,17,25,39957,True
17,10,True,20,25,39957,True
20,10,True,21,25,39957,True
7,10,True,17,25,39958,True
17,10,True,20,25,39958,True
20,10,True,21,25,39958,True
16,10,True,22,25,39959,True
14,10,True,17,20,39960,True
17,10,True,21,20,39960,True
17,10,True,18,20,39961,True
18,10,True,28,20,39961,True
5,10,True,14,20,39962,True
14,10,True,19,20,39962,True
19,10,True,27,20,39962,True
12,10,True,13,17,39963,True
13,10,True,17,17,39963,True
17,10,True,22,17,39963,True
20,10,True,21,17,39964,True
20,10,True,30,17,39965,True
18,10,True,14,18,39966,True
14,10,True,18,18,39966,True
18,10,True,27,18,39966,True
12,10,True,14,18,39967,True
14,10,True,24,18,39967,True
16,10,True,13,18,39968,True
13,10,True,15,18,39968,True
15,10,True,25,18,39968,True
14,3,True,19,23,39969,True
19,3,True,22,23,39969,True
18,3,True,25,23,39970,True
15,3,True,25,23,39971,True
10,6,True,19,21,39972,True
19,6,True,29,21,39972,True
16,6,True,24,21,39973,True
11,6,True,12,21,39974,True
12,6,True,15,21,39974,True
15,6,True,19,21,39974,True
19,6,True,27,21,39974,True
18,3,True,19,22,39975,True
19,3,True,29,22,39975,True
6,3,True,10,22,39976,True
10,3,True,15,22,39976,True
15,3,True,17,22,39976,True
17,3,True,27,22,39976,True
12,3,True,15,22,39977,True
15,3,True,23,22,39977,True
12,9,True,20,19,39978,True
20,9,True,29,19,39978,True
11,9,True,18,19,39979,True
18,9,True,23,19,39979,True
14,9,True,24,19,39980,True
15,6,True,18,21,39981,True
18,6,True,24,21,39981,True
12,6,True,22,21,39982,True
12,6,True,21,21,39983,True
20,2,True,30,20,39984,True
17,2,True,27,20,39985,True
19,2,True,23,20,39986,True
17,8,True,27,18,39987,True
18,8,True,19,18,39988,True
19,8,True,19,18,39988,True
19,8,True,29,18,39988,True
17,8,True,22,18,39989,True
10,8,True,21,18,39990,True
10,8,True,14,18,39991,True
14,8,True,19,18,39991,True
19,8,True,29,18,39991,True
21,8,True,,18,39992,
15,8,True,18,18,39993,True
18,8,True,21,18,39993,True
20,2,True,23,22,39994,True
10,2,True,19,22,39995,True
19,2,True,24,22,39995,True
17,2,True,18,22,39996,True
18,2,True,28,22,39996,True
2,6,True,7,25,39997,True
7,6,True,17,25,39997,True
17,6,True,21,25,39997,True
2,6,True,13,25,39998,True
13,6,True,15,25,39998,True
15,6,True,15,25,39998,True
15,6,True,19,25,39998,True
19,6,True,26,25,39998,True
19,6,True,29,25,39999,True
9,6,True,19,25,40000,True
19,6,True,26,25,40000,True
9,6,True,16,25,40001,True
16,6,True,22,25,40001,True
14,10,True,18,24,40002,True
18,10,True,28,24,40002,True
9,10,True,20,24,40003,True
20,10,True,13,24,40003,True
13,10,True,23,24,40003,True
6,10,True,16,24,40004,True
16,10,True,18,24,40004,True
18,10,True,23,24,40004,True
6,10,True,13,24,40005,True
13,10,True,20,24,40005,True
20,10,True,25,24,40005,True
20,10,True,24,18,40006,True
9,10,True,16,18,40007,True
16,10,True,22,18,40007,True
12,10,True,15,18,40008,True
15,10,True,18,18,40008,True
18,10,True,28,18,40008,True
12,2,True,15,19,40009,True
15,2,True,25,19,40009,True
10,2,True,15,19,40010,True
15,2,True,25,19,40010,True
10,2,True,12,19,40011,True
12,2,True,22,19,40011,True
20,2,True,30,19,40012,True
18,10,True,18,20,40013,True
18,10,True,28,20,40013,True
20,10,True,17,20,40014,True
17,10,True,20,20,40014,True
20,10,True,24,20,40014,True
18,10,True,20,20,40015,True
20,10,True,30,20,40015,True
21,8,True,,20,40016,
18,8,True,13,20,40017,True
13,8,True,18,20,40017,True
18,8,True,23,20,40017,True
10,8,True,20,20,40018,True
20,8,True,29,20,40018,True
16,10,True,25,26,40019,True
15,10,True,21,26,40020,True
21,10,True,,26,40021,
15,11,True,17,21,40022,True
17,11,True,25,21,40022,True
13,11,True,21,21,40023,True
12,11,True,17,21,40024,True
17,11,True,21,21,40024,True
12,10,True,22,20,40025,True
20,10,True,30,20,40026,True
19,10,True,29,20,40027,True
13,3,True,20,25,40028,True
20,3,True,15,25,40028,True
15,3,True,21,25,40028,True
10,3,True,21,25,40029,True
10,3,True,14,25,40030,True
14,3,True,21,25,40030,True
16,3,True,22,25,40031,True
14,11,True,22,19,40032,True
18,11,True,23,19,40033,True
8,11,True,15,19,40034,True
15,11,True,21,19,40034,True
14,3,True,17,18,40035,True
17,3,True,27,18,40035,True
19,3,True,29,18,40036,True
9,3,True,11,18,40037,True
11,3,True,12,18,40037,True
12,3,True,17,18,40037,True
17,3,True,25,18,40037,True
9,3,True,20,18,40038,True
20,3,True,20,18,40038,True
20,3,True,25,18,40038,True
18,7,True,21,24,40039,True
20,7,True,23,24,40040,True
14,7,True,24,24,40041,True
13,11,True,13,17,40042,True
13,11,True,22,17,40042,True
13,11,True,15,17,40043,True
15,11,True,25,17,40043,True
7,11,True,13,17,40044,True
13,11,True,21,17,40044,True
7,11,True,17,17,40045,True
17,11,True,20,17,40045,True
20,11,True,30,17,40045,True
15,5,True,24,17,40046,True
13,5,True,15,17,40047,True
15,5,True,18,17,40047,True
18,5,True,26,17,40047,True
13,5,True,23,17,40048,True
10,5,True,18,25,40049,True
18,5,True,24,25,40049,True
13,5,True,20,25,40050,True
20,5,True,18,25,40050,True
18,5,True,27,25,40050,True
10,5,True,13,25,40051,True
13,5,True,14,25,40051,True
14,5,True,21,25,40051,True
10,5,True,20,25,40052,True
20,5,True,25,25,40052,True
20,10,True,21,26,40053,True
17,10,True,23,26,40054,True
9,10,True,19,26,40055,True
19,10,True,28,26,40055,True
13,8,True,20,20,40056,True
20,8,True,30,20,40056,True
15,8,True,13,20,40057,True
13,8,True,18,20,40057,True
18,8,True,19,20,40057,True
19,8,True,26,20,40057,True
8,8,True,15,20,40058,True
15,8,True,22,20,40058,True
15,8,True,25,18,40059,True
19,8,True,21,18,40060,True
18,8,True,28,18,40061,True
15,5,True,16,21,40062,True
16,5,True,26,21,40062,True
7,5,True,16,21,40063,True
16,5,True,26,21,40063,True
15,5,True,21,21,40064,True
19,7,True,29,21,40065,True
20,7,True,25,21,40066,True
13,7,True,12,21,40067,True
12,7,True,22,21,40067,True
15,6,True,25,18,40068,True
14,6,True,20,18,40069,True
20,6,True,30,18,40069,True
11,6,True,20,18,40070,True
20,6,True,29,18,40070,True
7,9,True,17,23,40071,True
17,9,True,18,23,40071,True
18,9,True,28,23,40071,True
11,9,False,17,23,40072,True
17,9,True,13,23,40072,True
13,9,True,18,23,40072,True
18,9,True,21,23,40072,True
11,9,False,16,23,40073,True
16,9,True,16,23,40073,True
16,9,True,19,23,40073,True
19,9,True,29,23,40073,True
18,9,True,28,23,40074,True
15,7,True,25,17,40075,True
15,7,True,17,17,40076,True
17,7,True,25,17,40076,True
14,7,True,20,17,40077,True
20,7,True,30,17,40077,True
9,10,True,19,19,40078,True
19,10,True,23,19,40078,True
21,10,True,,19,40079,
13,10,True,23,19,40080,True
10,2,True,20,24,40081,True
20,2,True,24,24,40081,True
14,2,True,16,24,40082,True
16,2,True,16,24,40082,True
16,2,True,19,24,40082,True
19,2,True,29,24,40082,True
16,2,True,26,24,40083,True
16,10,True,19,19,40084,True
19,10,True,28,19,40084,True
12,10,True,17,19,40085,True
17,10,True,27,19,40085,True
16,10,True,26,19,40086,True
17,5,True,19,22,40087,True
19,5,True,21,22,40087,True
15,5,True,22,22,40088,True
14,5,True,17,22,40089,True
17,5,True,27,22,40089,True
17,10,True,15,20,40090,True
15,10,True,18,20,40090,True
18,10,True,25,20,40090,True
21,10,True,,20,40091,
9,10,True,16,20,40092,True
16,10,True,25,20,40092,True
14,11,True,24,21,40093,True
13,11,True,21,21,40094,True
19,11,True,23,21,40095,True
21,10,True,,17,40096,
10,10,True,20,17,40097,True
20,10,True,22,17,40097,True
4,10,True,6,17,40098,True
6,10,True,12,17,40098,True
12,10,True,20,17,40098,True
20,10,True,30,17,40098,True
4,10,True,14,17,40099,True
14,10,True,19,17,40099,True
19,10,True,29,17,40099,True
15,7,True,25,22,40100,True
21,7,True,,22,40101,
19,7,True,29,22,40102,True
10,3,True,16,23,40103,True
16,3,True,17,23,40103,True
17,3,True,27,23,40103,True
11,3,True,21,23,40104,True
7,3,True,17,23,40105,True
17,3,True,23,23,40105,True
15,7,True,17,22,40106,True
17,7,True,20,22,40106,True
20,7,True,14,22,40106,True
14,7,True,24,22,40106,True
16,7,True,18,22,40107,True
18,7,True,25,22,40107,True
13,7,True,22,22,40108,True
11,9,True,12,18,40109,True
12,9,True,22,18,40109,True
14,9,True,17,18,40110,True
17,9,True,25,18,40110,True
14,9,True,21,18,40111,True
19,11,True,19,20,40112,True
19,11,True,27,20,40112,True
14,11,True,17,20,40113,True
17,11,True,18,20,40113,True
18,11,True,23,20,40113,True
21,11,True,,20,40114,
14,4,True,15,18,40115,True
15,4,True,17,18,40115,True
17,4,True,27,18,40115,True
12,4,True,20,18,40116,True
20,4,True,29,18,40116,True
19,4,True,27,18,40117,True
20,2,True,28,17,40118,True
18,2,True,22,17,40119,True
16,2,True,19,17,40120,True
19,2,True,22,17,40120,True
15,8,True,24,26,40121,True
16,8,True,19,26,40122,True
19,8,True,24,26,40122,True
10,8,True,20,26,40123,True
20,8,True,24,26,40123,True
10,8,True,20,26,40124,True
20,8,True,22,26,40124,True
9,3,True,15,20,40125,True
15,3,True,25,20,40125,True
12,3,True,20,20,40126,True
20,3,True,21,20,40126,True
21,3,True,,20,40127,
12,9,True,22,19,40128,True
18,9,True,26,19,40129,True
21,9,True,,19,40130,
13,10,True,19,18,40131,True
19,10,True,29,18,40131,True
17,10,True,22,18,40132,True
19,10,True,26,18,40133,True
21,10,True,,17,40134,
12,10,True,22,17,40135,True
12,10,True,22,17,40136,True
15,4,True,25,17,40137,True
10,4,True,17,17,40138,True
17,4,True,26,17,40138,True
20,4,True,16,17,40139,True
16,4,True,17,17,40139,True
17,4,True,27,17,40139,True
13,10,True,14,20,40140,True
14,10,True,21,20,40140,True
18,10,True,23,20,40141,True
10,10,True,21,20,40142,True
10,10,True,19,20,40143,True
19,10,True,21,20,40143,True
17,5,True,27,21,40144,True
17,5,True,26,21,40145,True
2,5,True,11,21,40146,True
11,5,True,14,21,40146,True
14,5,True,17,21,40146,True
17,5,True,27,21,40146,True
2,5,True,8,21,40147,True
8,5,True,18,21,40147,True
18,5,True,19,21,40147,True
19,5,True,26,21,40147,True
13,10,True,23,20,40148,True
7,10,True,12,20,40149,True
12,10,True,21,20,40149,True
14,10,True,21,20,40150,True
13,3,True,17,22,40151,True
17,3,True,25,22,40151,True
21,3,True,,22,40152,
12,3,True,22,22,40153,True
